customer_code,level_1,total_sales_quantity_breakdown
customer_code_1042,household-baby_needs,0.10%
customer_code_1042,lifestyle-wellness_food,2.06%
customer_code_1042,animal products-dairy,76.23%
customer_code_1042,pet_products-pet_care,
customer_code_1042,pet_products-pet_food,
customer_code_1042,household-wellness_products,
customer_code_1043,Hygiene-baby_needs,0.13%
customer_code_1043,Hygiene-beauty_and_personal_care,1.83%
customer_code_1043,animal products-frozen_meat,3.98%
customer_code_1043,animal products-seafood,0.78%
customer_code_1043,fresh-fruits,3.40%
customer_code_1043,fresh-vegetables,2.16%
customer_code_1043,homeware-stationery,1.44%
customer_code_1043,household-baby_needs,0.07%
customer_code_1043,lifestyle-wellness_food,1.31%
customer_code_1043,animal products-dairy,84.91%
customer_code_1043,pet_products-pet_care,
customer_code_1043,pet_products-pet_food,
customer_code_1043,household-wellness_products,
customer_code_1044,Hygiene-baby_needs,0.23%
customer_code_1044,Hygiene-beauty_and_personal_care,3.25%
customer_code_1044,animal products-frozen_meat,37.17%
customer_code_1044,animal products-seafood,44.48%
customer_code_1044,fresh-fruits,6.04%
customer_code_1044,fresh-vegetables,3.83%
customer_code_1044,homeware-stationery,2.56%
customer_code_1044,household-baby_needs,0.12%
customer_code_1044,lifestyle-wellness_food,2.32%
customer_code_1044,animal products-dairy,
customer_code_1044,pet_products-pet_care,
customer_code_1044,pet_products-pet_food,
customer_code_1044,household-wellness_products,
customer_code_1045,Hygiene-baby_needs,0.08%
customer_code_1045,Hygiene-beauty_and_personal_care,1.12%
customer_code_1045,animal products-frozen_meat,41.99%
customer_code_1045,animal products-seafood,51.70%
customer_code_1045,fresh-fruits,2.08%
customer_code_1045,fresh-vegetables,1.32%
customer_code_1045,homeware-stationery,0.88%
customer_code_1045,household-baby_needs,0.04%
customer_code_1045,lifestyle-wellness_food,0.80%
customer_code_1045,animal products-dairy,
customer_code_1045,pet_products-pet_care,
customer_code_1045,pet_products-pet_food,
customer_code_1045,household-wellness_products,
customer_code_1046,Hygiene-baby_needs,0.07%
customer_code_1046,Hygiene-beauty_and_personal_care,1.01%
customer_code_1046,animal products-frozen_meat,43.54%
customer_code_1046,animal products-seafood,50.74%
customer_code_1046,fresh-fruits,1.88%
customer_code_1046,fresh-vegetables,1.19%
customer_code_1046,homeware-stationery,0.80%
customer_code_1046,household-baby_needs,0.04%
customer_code_1046,lifestyle-wellness_food,0.72%
customer_code_1046,animal products-dairy,
customer_code_1046,pet_products-pet_care,
customer_code_1046,pet_products-pet_food,
customer_code_1046,household-wellness_products,
customer_code_1047,Hygiene-baby_needs,0.33%
customer_code_1047,Hygiene-beauty_and_personal_care,4.61%
customer_code_1047,animal products-frozen_meat,10.05%
customer_code_1047,animal products-seafood,1.98%
customer_code_1047,fresh-fruits,8.57%
customer_code_1047,fresh-vegetables,5.44%
customer_code_1047,homeware-stationery,3.62%
customer_code_1047,household-baby_needs,0.16%
customer_code_1047,lifestyle-wellness_food,3.29%
customer_code_1047,animal products-dairy,
customer_code_1047,pet_products-pet_care,40.20%
customer_code_1047,pet_products-pet_food,21.75%
customer_code_1047,household-wellness_products,
customer_code_1048,Hygiene-baby_needs,0.32%
customer_code_1048,Hygiene-beauty_and_personal_care,4.47%
customer_code_1048,animal products-frozen_meat,9.74%
customer_code_1048,animal products-seafood,1.92%
customer_code_1048,fresh-fruits,8.31%
customer_code_1048,fresh-vegetables,5.27%
customer_code_1048,homeware-stationery,3.51%
customer_code_1048,household-baby_needs,0.16%
customer_code_1048,lifestyle-wellness_food,3.19%
customer_code_1048,animal products-dairy,
customer_code_1048,pet_products-pet_care,40.10%
customer_code_1048,pet_products-pet_food,23.00%
customer_code_1048,household-wellness_products,
customer_code_1049,Hygiene-baby_needs,0.33%
customer_code_1049,Hygiene-beauty_and_personal_care,4.63%
customer_code_1049,animal products-frozen_meat,10.08%
customer_code_1049,animal products-seafood,1.98%
customer_code_1049,fresh-fruits,8.60%
customer_code_1049,fresh-vegetables,5.45%
customer_code_1049,homeware-stationery,3.64%
customer_code_1049,household-baby_needs,0.17%
customer_code_1049,lifestyle-wellness_food,3.31%
customer_code_1049,animal products-dairy,
customer_code_1049,pet_products-pet_care,39.17%
customer_code_1049,pet_products-pet_food,22.64%
customer_code_1049,household-wellness_products,
customer_code_105,Hygiene-baby_needs,0.40%
customer_code_105,Hygiene-beauty_and_personal_care,5.66%
customer_code_105,animal products-frozen_meat,12.32%
customer_code_105,animal products-seafood,2.42%
customer_code_105,fresh-fruits,35.35%
customer_code_105,fresh-vegetables,35.15%
customer_code_105,homeware-stationery,4.44%
customer_code_105,household-baby_needs,0.20%
customer_code_105,lifestyle-wellness_food,4.04%
customer_code_105,animal products-dairy,
customer_code_105,pet_products-pet_care,
customer_code_105,pet_products-pet_food,
customer_code_105,household-wellness_products,
customer_code_1050,Hygiene-baby_needs,0.14%
customer_code_1050,Hygiene-beauty_and_personal_care,85.88%
customer_code_1050,animal products-frozen_meat,4.24%
customer_code_1050,animal products-seafood,0.83%
customer_code_1050,fresh-fruits,3.62%
customer_code_1050,fresh-vegetables,2.29%
customer_code_1050,homeware-stationery,1.53%
customer_code_1050,household-baby_needs,0.07%
customer_code_1050,lifestyle-wellness_food,1.39%
customer_code_1050,animal products-dairy,
customer_code_1050,pet_products-pet_care,
customer_code_1050,pet_products-pet_food,
customer_code_1050,household-wellness_products,
customer_code_1051,Hygiene-baby_needs,0.15%
customer_code_1051,Hygiene-beauty_and_personal_care,2.04%
customer_code_1051,animal products-frozen_meat,4.45%
customer_code_1051,animal products-seafood,0.88%
customer_code_1051,fresh-fruits,3.80%
customer_code_1051,fresh-vegetables,2.41%
customer_code_1051,homeware-stationery,1.61%
customer_code_1051,household-baby_needs,0.07%
customer_code_1051,lifestyle-wellness_food,64.01%
customer_code_1051,animal products-dairy,
customer_code_1051,pet_products-pet_care,
customer_code_1051,pet_products-pet_food,
customer_code_1051,household-wellness_products,20.58%
customer_code_1052,Hygiene-baby_needs,71.29%
customer_code_1052,Hygiene-beauty_and_personal_care,1.73%
customer_code_1052,animal products-frozen_meat,3.77%
customer_code_1052,animal products-seafood,0.74%
customer_code_1052,fresh-fruits,3.22%
customer_code_1052,fresh-vegetables,2.04%
customer_code_1052,homeware-stationery,1.36%
customer_code_1052,household-baby_needs,14.60%
customer_code_1052,lifestyle-wellness_food,1.24%
customer_code_1052,animal products-dairy,
customer_code_1052,pet_products-pet_care,
customer_code_1052,pet_products-pet_food,
customer_code_1052,household-wellness_products,
customer_code_1053,Hygiene-baby_needs,67.97%
customer_code_1053,Hygiene-beauty_and_personal_care,1.83%
customer_code_1053,animal products-frozen_meat,3.99%
customer_code_1053,animal products-seafood,0.78%
customer_code_1053,fresh-fruits,3.40%
customer_code_1053,fresh-vegetables,2.16%
customer_code_1053,homeware-stationery,1.44%
customer_code_1053,household-baby_needs,17.12%
customer_code_1053,lifestyle-wellness_food,1.31%
customer_code_1053,animal products-dairy,
customer_code_1053,pet_products-pet_care,
customer_code_1053,pet_products-pet_food,
customer_code_1053,household-wellness_products,
customer_code_1054,Hygiene-baby_needs,0.40%
customer_code_1054,Hygiene-beauty_and_personal_care,5.54%
customer_code_1054,animal products-frozen_meat,12.08%
customer_code_1054,animal products-seafood,2.38%
customer_code_1054,fresh-fruits,40.79%
customer_code_1054,fresh-vegetables,30.30%
customer_code_1054,homeware-stationery,4.36%
customer_code_1054,household-baby_needs,0.20%
customer_code_1054,lifestyle-wellness_food,3.96%
customer_code_1054,animal products-dairy,
customer_code_1054,pet_products-pet_care,
customer_code_1054,pet_products-pet_food,
customer_code_1054,household-wellness_products,
customer_code_1055,Hygiene-baby_needs,0.40%
customer_code_1055,Hygiene-beauty_and_personal_care,5.56%
customer_code_1055,animal products-frozen_meat,12.10%
customer_code_1055,animal products-seafood,2.38%
customer_code_1055,fresh-fruits,41.87%
customer_code_1055,fresh-vegetables,29.17%
customer_code_1055,homeware-stationery,4.37%
customer_code_1055,household-baby_needs,0.20%
customer_code_1055,lifestyle-wellness_food,3.97%
customer_code_1055,animal products-dairy,
customer_code_1055,pet_products-pet_care,
customer_code_1055,pet_products-pet_food,
customer_code_1055,household-wellness_products,
customer_code_1056,Hygiene-baby_needs,0.40%
customer_code_1056,Hygiene-beauty_and_personal_care,5.60%
customer_code_1056,animal products-frozen_meat,12.20%
customer_code_1056,animal products-seafood,2.40%
customer_code_1056,fresh-fruits,40.20%
customer_code_1056,fresh-vegetables,30.60%
customer_code_1056,homeware-stationery,4.40%
customer_code_1056,household-baby_needs,0.20%
customer_code_1056,lifestyle-wellness_food,4.00%
customer_code_1056,animal products-dairy,
customer_code_1056,pet_products-pet_care,
customer_code_1056,pet_products-pet_food,
customer_code_1056,household-wellness_products,
customer_code_1057,Hygiene-baby_needs,0.21%
customer_code_1057,Hygiene-beauty_and_personal_care,2.94%
customer_code_1057,animal products-frozen_meat,6.41%
customer_code_1057,animal products-seafood,1.26%
customer_code_1057,fresh-fruits,42.75%
customer_code_1057,fresh-vegetables,41.91%
customer_code_1057,homeware-stationery,2.31%
customer_code_1057,household-baby_needs,0.11%
customer_code_1057,lifestyle-wellness_food,2.10%
customer_code_1057,animal products-dairy,
customer_code_1057,pet_products-pet_care,
customer_code_1057,pet_products-pet_food,
customer_code_1057,household-wellness_products,
customer_code_1058,Hygiene-baby_needs,0.19%
customer_code_1058,Hygiene-beauty_and_personal_care,2.61%
customer_code_1058,animal products-frozen_meat,5.68%
customer_code_1058,animal products-seafood,1.12%
customer_code_1058,fresh-fruits,46.93%
customer_code_1058,fresh-vegetables,39.48%
customer_code_1058,homeware-stationery,2.05%
customer_code_1058,household-baby_needs,0.09%
customer_code_1058,lifestyle-wellness_food,1.86%
customer_code_1058,animal products-dairy,
customer_code_1058,pet_products-pet_care,
customer_code_1058,pet_products-pet_food,
customer_code_1058,household-wellness_products,
customer_code_1059,Hygiene-baby_needs,0.18%
customer_code_1059,Hygiene-beauty_and_personal_care,2.58%
customer_code_1059,animal products-frozen_meat,5.62%
customer_code_1059,animal products-seafood,1.10%
customer_code_1059,fresh-fruits,44.84%
customer_code_1059,fresh-vegetables,41.71%
customer_code_1059,homeware-stationery,2.03%
customer_code_1059,household-baby_needs,0.09%
customer_code_1059,lifestyle-wellness_food,1.84%
customer_code_1059,animal products-dairy,
customer_code_1059,pet_products-pet_care,
customer_code_1059,pet_products-pet_food,
customer_code_1059,household-wellness_products,
customer_code_106,Hygiene-baby_needs,0.20%
customer_code_106,Hygiene-beauty_and_personal_care,2.84%
customer_code_106,animal products-frozen_meat,6.18%
customer_code_106,animal products-seafood,1.22%
customer_code_106,fresh-fruits,50.25%
customer_code_106,fresh-vegetables,34.95%
customer_code_106,homeware-stationery,2.23%
customer_code_106,household-baby_needs,0.10%
customer_code_106,lifestyle-wellness_food,2.03%
customer_code_106,animal products-dairy,
customer_code_106,pet_products-pet_care,
customer_code_106,pet_products-pet_food,
customer_code_106,household-wellness_products,
customer_code_1060,Hygiene-baby_needs,0.19%
customer_code_1060,Hygiene-beauty_and_personal_care,2.73%
customer_code_1060,animal products-frozen_meat,5.95%
customer_code_1060,animal products-seafood,1.17%
customer_code_1060,fresh-fruits,38.50%
customer_code_1060,fresh-vegetables,47.27%
customer_code_1060,homeware-stationery,2.14%
customer_code_1060,household-baby_needs,0.10%
customer_code_1060,lifestyle-wellness_food,1.95%
customer_code_1060,animal products-dairy,
customer_code_1060,pet_products-pet_care,
customer_code_1060,pet_products-pet_food,
customer_code_1060,household-wellness_products,
customer_code_1061,Hygiene-baby_needs,0.52%
customer_code_1061,Hygiene-beauty_and_personal_care,7.25%
customer_code_1061,animal products-frozen_meat,30.57%
customer_code_1061,animal products-seafood,28.50%
customer_code_1061,fresh-fruits,13.47%
customer_code_1061,fresh-vegetables,8.55%
customer_code_1061,homeware-stationery,5.70%
customer_code_1061,household-baby_needs,0.26%
customer_code_1061,lifestyle-wellness_food,5.18%
customer_code_1061,animal products-dairy,
customer_code_1061,pet_products-pet_care,
customer_code_1061,pet_products-pet_food,
customer_code_1061,household-wellness_products,
customer_code_1062,Hygiene-baby_needs,0.26%
customer_code_1062,Hygiene-beauty_and_personal_care,3.58%
customer_code_1062,animal products-frozen_meat,49.10%
customer_code_1062,animal products-seafood,30.69%
customer_code_1062,fresh-fruits,6.65%
customer_code_1062,fresh-vegetables,4.22%
customer_code_1062,homeware-stationery,2.81%
customer_code_1062,household-baby_needs,0.13%
customer_code_1062,lifestyle-wellness_food,2.56%
customer_code_1062,animal products-dairy,
customer_code_1062,pet_products-pet_care,
customer_code_1062,pet_products-pet_food,
customer_code_1062,household-wellness_products,
customer_code_1063,Hygiene-baby_needs,0.24%
customer_code_1063,Hygiene-beauty_and_personal_care,3.42%
customer_code_1063,animal products-frozen_meat,32.11%
customer_code_1063,animal products-seafood,48.60%
customer_code_1063,fresh-fruits,6.35%
customer_code_1063,fresh-vegetables,4.03%
customer_code_1063,homeware-stationery,2.69%
customer_code_1063,household-baby_needs,0.12%
customer_code_1063,lifestyle-wellness_food,2.44%
customer_code_1063,animal products-dairy,
customer_code_1063,pet_products-pet_care,
customer_code_1063,pet_products-pet_food,
customer_code_1063,household-wellness_products,
customer_code_1064,Hygiene-baby_needs,0.08%
customer_code_1064,Hygiene-beauty_and_personal_care,1.06%
customer_code_1064,animal products-frozen_meat,51.31%
customer_code_1064,animal products-seafood,42.71%
customer_code_1064,fresh-fruits,1.97%
customer_code_1064,fresh-vegetables,1.25%
customer_code_1064,homeware-stationery,0.83%
customer_code_1064,household-baby_needs,0.04%
customer_code_1064,lifestyle-wellness_food,0.76%
customer_code_1064,animal products-dairy,
customer_code_1064,pet_products-pet_care,
customer_code_1064,pet_products-pet_food,
customer_code_1064,household-wellness_products,
customer_code_1065,Hygiene-baby_needs,0.15%
customer_code_1065,Hygiene-beauty_and_personal_care,85.17%
customer_code_1065,animal products-frozen_meat,4.46%
customer_code_1065,animal products-seafood,0.88%
customer_code_1065,fresh-fruits,3.80%
customer_code_1065,fresh-vegetables,2.41%
customer_code_1065,homeware-stationery,1.61%
customer_code_1065,household-baby_needs,0.07%
customer_code_1065,lifestyle-wellness_food,1.46%
customer_code_1065,animal products-dairy,
customer_code_1065,pet_products-pet_care,
customer_code_1065,pet_products-pet_food,
customer_code_1065,household-wellness_products,
