customer_code,month,week_of_month,total_sales
customer_code_1127,5,1,55
customer_code_1127,6,4,63
customer_code_1127,7,1,141
customer_code_1128,1,1,63
customer_code_1128,2,1,50
customer_code_1128,3,3,50
customer_code_1128,4,4,65
customer_code_1128,5,5,61
customer_code_1128,6,4,127
customer_code_1128,7,1,46
customer_code_1129,1,1,54
customer_code_1129,2,1,46
customer_code_1129,3,3,44
customer_code_1129,4,2,56
customer_code_1129,5,2,70
customer_code_1129,6,2,59
customer_code_1129,7,1,73
customer_code_113,1,1,46
customer_code_113,2,3,31
customer_code_113,3,3,27
customer_code_113,4,3,26
customer_code_113,5,5,56
customer_code_113,6,3,41
customer_code_113,7,2,37
customer_code_1130,1,1,52
customer_code_1130,2,3,36
customer_code_1130,3,4,41
customer_code_1130,4,2,49
customer_code_1130,5,2,64
customer_code_1130,6,5,81
customer_code_1130,7,1,48
customer_code_1131,1,1,42
customer_code_1131,2,1,52
customer_code_1131,3,2,46
customer_code_1131,4,4,52
customer_code_1131,5,5,64
customer_code_1131,6,4,114
customer_code_1131,7,1,103
customer_code_1132,1,1,45
customer_code_1132,2,4,41
customer_code_1132,3,3,41
customer_code_1132,4,4,43
customer_code_1132,5,2,56
customer_code_1132,6,3,54
customer_code_1132,7,1,54
customer_code_1133,1,1,40
customer_code_1133,2,3,38
customer_code_1133,3,3,36
customer_code_1133,4,4,39
customer_code_1133,5,2,50
customer_code_1133,6,4,71
customer_code_1133,7,1,54
customer_code_1134,1,1,102
customer_code_1134,2,3,113
customer_code_1134,3,3,98
customer_code_1134,4,3,124
customer_code_1134,5,2,120
customer_code_1134,6,3,203
customer_code_1134,7,1,199
customer_code_1135,1,1,37
customer_code_1135,2,1,30
customer_code_1135,3,3,41
customer_code_1135,4,3,24
customer_code_1135,5,2,43
customer_code_1135,6,4,49
customer_code_1135,7,1,26
customer_code_1136,1,1,44
customer_code_1136,2,1,74
customer_code_1136,3,3,47
customer_code_1136,4,1,72
customer_code_1136,5,4,89
customer_code_1136,6,1,88
customer_code_1136,7,1,65
customer_code_1137,1,1,46
customer_code_1137,2,4,60
customer_code_1137,3,3,59
customer_code_1137,4,4,75
customer_code_1137,5,2,94
customer_code_1137,6,4,91
customer_code_1137,7,1,115
customer_code_1138,1,1,64
customer_code_1138,2,1,47
customer_code_1138,3,1,68
customer_code_1138,4,2,50
customer_code_1138,5,2,64
customer_code_1138,6,1,119
customer_code_1138,7,1,104
customer_code_1139,1,1,43
customer_code_1139,2,4,60
customer_code_1139,3,3,53
customer_code_1139,4,3,68
customer_code_1139,5,2,91
customer_code_1139,6,4,86
customer_code_1139,7,1,43
customer_code_114,1,1,40
customer_code_114,2,1,41
customer_code_114,3,3,38
customer_code_114,4,3,36
customer_code_114,5,1,49
customer_code_114,6,1,50
customer_code_114,7,1,63
customer_code_1140,1,1,65
customer_code_1140,2,3,79
customer_code_1140,3,1,52
customer_code_1140,4,2,51
customer_code_1140,5,2,77
customer_code_1140,6,4,95
customer_code_1140,7,1,139
customer_code_1141,1,1,48
customer_code_1141,2,3,49
customer_code_1141,3,3,52
customer_code_1141,4,4,90
customer_code_1141,5,2,64
customer_code_1141,6,2,127
customer_code_1141,7,1,138
customer_code_1142,1,1,50
customer_code_1142,2,4,67
customer_code_1142,3,3,85
customer_code_1142,4,3,81
customer_code_1142,5,2,77
customer_code_1142,6,2,104
customer_code_1142,7,1,83
customer_code_1143,1,1,50
customer_code_1143,2,3,46
customer_code_1143,3,3,55
customer_code_1143,4,3,56
customer_code_1143,5,2,81
customer_code_1143,6,2,92
customer_code_1143,7,1,93
customer_code_1144,1,1,33
customer_code_1144,2,3,22
customer_code_1144,3,3,34
customer_code_1144,4,3,27
customer_code_1144,5,2,40
customer_code_1144,6,4,28
customer_code_1144,7,1,23
customer_code_1145,1,1,33
customer_code_1145,2,1,25
customer_code_1145,3,3,37
customer_code_1145,4,3,27
customer_code_1145,5,2,42
customer_code_1145,6,1,27
customer_code_1145,7,1,16
customer_code_1146,1,1,39
customer_code_1146,2,2,44
customer_code_1146,3,3,47
customer_code_1146,4,4,56
customer_code_1146,5,2,71
customer_code_1146,6,4,89
customer_code_1146,7,1,65
customer_code_1147,1,1,48
customer_code_1147,2,3,52
customer_code_1147,3,3,46
customer_code_1147,4,4,47
customer_code_1147,5,2,62
customer_code_1147,6,1,57
customer_code_1147,7,1,65
customer_code_1148,1,1,41
customer_code_1148,2,3,47
customer_code_1148,3,3,53
customer_code_1148,4,3,41
customer_code_1148,5,4,59
customer_code_1148,6,1,66
customer_code_1148,7,1,59
customer_code_1149,1,1,37
customer_code_1149,2,3,51
customer_code_1149,3,3,73
customer_code_1149,4,4,50
customer_code_1149,5,2,62
customer_code_1149,6,1,46
customer_code_1149,7,2,37
customer_code_115,1,1,42
customer_code_115,2,3,36
customer_code_115,3,3,44
customer_code_115,4,4,35
customer_code_115,5,4,45
customer_code_115,6,4,97
customer_code_115,7,1,58
customer_code_1150,1,1,36
customer_code_1150,2,1,52
customer_code_1150,3,3,46
customer_code_1150,4,4,50
customer_code_1150,5,2,66
customer_code_1150,6,4,89
customer_code_1150,7,1,96
customer_code_1151,1,1,49
customer_code_1151,2,1,37
customer_code_1151,3,3,51
customer_code_1151,4,3,59
customer_code_1151,5,4,70
customer_code_1151,6,3,74
customer_code_1151,7,1,44
customer_code_1152,1,1,36
customer_code_1152,2,4,44
customer_code_1152,3,3,56
customer_code_1152,4,4,68
customer_code_1152,5,1,46
customer_code_1152,6,1,80
customer_code_1152,7,2,32
customer_code_1153,1,1,37
customer_code_1153,2,1,37
customer_code_1153,3,3,34
customer_code_1153,4,1,38
customer_code_1153,5,1,42
customer_code_1153,6,3,46
customer_code_1153,7,1,37
customer_code_1154,1,1,86
customer_code_1154,2,2,112
customer_code_1154,3,4,120
customer_code_1154,4,4,129
customer_code_1154,5,2,140
customer_code_1154,6,1,208
customer_code_1154,7,1,235
customer_code_1155,1,1,34
customer_code_1155,2,3,40
customer_code_1155,3,3,35
customer_code_1155,4,3,23
customer_code_1155,5,2,48
customer_code_1155,6,4,40
customer_code_1155,7,1,49
customer_code_1156,1,1,33
customer_code_1156,2,1,32
customer_code_1156,3,3,36
customer_code_1156,4,3,24
customer_code_1156,5,2,49
customer_code_1156,6,2,31
customer_code_1156,7,1,23
customer_code_1157,1,1,69
customer_code_1157,2,3,63
customer_code_1157,3,2,62
customer_code_1157,4,3,61
customer_code_1157,5,2,78
customer_code_1157,6,1,133
customer_code_1157,7,1,166
customer_code_1158,1,1,66
customer_code_1158,2,3,64
customer_code_1158,3,3,64
customer_code_1158,4,2,53
customer_code_1158,5,2,97
customer_code_1158,6,1,103
customer_code_1158,7,1,142
customer_code_1159,1,1,66
customer_code_1159,2,1,49
customer_code_1159,3,1,75
customer_code_1159,4,4,62
customer_code_1159,5,2,90
customer_code_1159,6,4,99
customer_code_1159,7,1,100
customer_code_116,1,1,96
customer_code_116,2,1,96
customer_code_116,3,1,109
customer_code_116,4,4,113
customer_code_116,5,4,118
customer_code_116,6,2,230
customer_code_116,7,1,196
customer_code_1160,1,1,52
customer_code_1160,2,4,52
customer_code_1160,3,3,71
customer_code_1160,4,4,66
customer_code_1160,5,5,84
customer_code_1160,6,4,99
customer_code_1160,7,1,98
customer_code_1161,1,1,62
customer_code_1161,2,1,46
customer_code_1161,3,3,71
customer_code_1161,4,3,60
customer_code_1161,5,2,90
customer_code_1161,6,3,131
customer_code_1161,7,1,136
customer_code_1162,1,1,46
customer_code_1162,2,4,77
customer_code_1162,3,3,64
customer_code_1162,4,1,53
customer_code_1162,5,4,84
customer_code_1162,6,4,149
customer_code_1162,7,1,76
customer_code_1163,1,1,66
customer_code_1163,2,4,39
customer_code_1163,3,3,58
customer_code_1163,4,3,46
customer_code_1163,5,2,88
customer_code_1163,6,4,136
customer_code_1163,7,1,44
customer_code_1164,1,1,60
customer_code_1164,2,3,42
customer_code_1164,3,3,70
customer_code_1164,4,3,45
customer_code_1164,5,2,77
customer_code_1164,6,3,71
customer_code_1164,7,1,99
customer_code_1165,1,1,37
customer_code_1165,2,1,42
customer_code_1165,3,1,47
customer_code_1165,4,4,57
customer_code_1165,5,2,75
customer_code_1165,6,4,104
customer_code_1165,7,1,72
customer_code_1166,1,1,50
customer_code_1166,2,3,43
customer_code_1166,3,3,37
customer_code_1166,4,4,60
customer_code_1166,5,2,50
customer_code_1166,6,4,116
customer_code_1166,7,1,74
customer_code_1167,1,1,56
customer_code_1167,2,3,52
customer_code_1167,3,3,62
customer_code_1167,4,4,37
customer_code_1167,5,4,48
customer_code_1167,6,4,75
customer_code_1167,7,1,39
customer_code_1168,1,1,30
customer_code_1168,2,3,24
customer_code_1168,3,3,30
customer_code_1168,4,3,20
customer_code_1168,5,2,33
customer_code_1168,6,2,19
customer_code_1168,7,1,18
customer_code_1169,1,1,51
customer_code_1169,2,3,49
customer_code_1169,3,3,39
customer_code_1169,4,4,31
customer_code_1169,5,2,56
customer_code_1169,6,4,77
customer_code_1169,7,1,63
customer_code_117,1,1,82
customer_code_117,2,3,95
customer_code_117,3,2,126
customer_code_117,4,4,117
customer_code_117,5,2,139
customer_code_117,6,1,202
customer_code_117,7,1,120
customer_code_1170,1,1,42
customer_code_1170,2,3,39
customer_code_1170,3,3,34
customer_code_1170,4,4,25
customer_code_1170,5,2,60
customer_code_1170,6,4,61
customer_code_1170,7,1,42
customer_code_1171,1,1,37
customer_code_1171,2,3,38
customer_code_1171,3,3,54
customer_code_1171,4,3,22
customer_code_1171,5,1,51
customer_code_1171,6,2,44
customer_code_1171,7,1,43
customer_code_1172,1,1,43
customer_code_1172,2,1,49
customer_code_1172,3,3,44
customer_code_1172,4,3,31
customer_code_1172,5,3,44
customer_code_1172,6,2,69
customer_code_1172,7,1,65
customer_code_1173,1,1,48
customer_code_1173,2,4,36
customer_code_1173,3,3,50
customer_code_1173,4,3,29
customer_code_1173,5,1,40
customer_code_1173,6,2,51
customer_code_1173,7,1,70
customer_code_1174,1,1,44
customer_code_1174,2,3,47
customer_code_1174,3,1,32
customer_code_1174,4,4,33
customer_code_1174,5,2,44
customer_code_1174,6,2,42
customer_code_1174,7,1,43
customer_code_1175,1,1,68
customer_code_1175,2,4,107
customer_code_1175,3,3,115
customer_code_1175,4,3,120
customer_code_1175,5,2,168
customer_code_1175,6,2,169
customer_code_1175,7,1,97
customer_code_1176,1,1,85
customer_code_1176,2,3,67
customer_code_1176,3,4,108
customer_code_1176,4,4,122
customer_code_1176,5,2,138
customer_code_1176,6,2,246
customer_code_1176,7,1,231
customer_code_1177,1,1,89
customer_code_1177,2,3,107
customer_code_1177,3,3,99
customer_code_1177,4,4,120
customer_code_1177,5,5,155
customer_code_1177,6,2,213
customer_code_1177,7,1,122
customer_code_1178,1,1,37
customer_code_1178,2,3,27
customer_code_1178,3,3,30
customer_code_1178,4,4,28
customer_code_1178,5,2,41
customer_code_1178,6,4,46
customer_code_1178,7,1,36
customer_code_1179,1,1,38
customer_code_1179,2,3,32
customer_code_1179,3,3,38
customer_code_1179,4,3,24
customer_code_1179,5,2,42
customer_code_1179,6,4,47
customer_code_1179,7,1,36
customer_code_118,1,1,87
customer_code_118,2,4,116
customer_code_118,3,4,127
customer_code_118,4,3,123
customer_code_118,5,1,110
customer_code_118,6,4,137
customer_code_118,7,1,90
customer_code_1180,1,1,64
customer_code_1180,2,1,68
customer_code_1180,3,4,67
customer_code_1180,4,4,78
customer_code_1180,5,2,70
customer_code_1180,6,4,71
customer_code_1180,7,1,109
customer_code_1181,1,1,50
customer_code_1181,2,4,58
customer_code_1181,3,3,47
customer_code_1181,4,4,60
customer_code_1181,5,2,99
customer_code_1181,6,4,85
customer_code_1181,7,1,59
customer_code_1182,1,1,67
customer_code_1182,2,1,83
customer_code_1182,3,1,49
customer_code_1182,4,3,43
customer_code_1182,5,4,73
customer_code_1182,6,1,78
customer_code_1182,7,1,47
customer_code_1183,1,1,52
customer_code_1183,2,1,67
customer_code_1183,3,4,49
customer_code_1183,4,3,60
customer_code_1183,5,2,96
customer_code_1183,6,3,133
customer_code_1183,7,1,130
customer_code_1184,1,1,42
customer_code_1184,2,1,44
customer_code_1184,3,3,64
customer_code_1184,4,3,54
customer_code_1184,5,2,104
customer_code_1184,6,4,93
customer_code_1184,7,1,82
customer_code_1185,1,1,72
customer_code_1185,2,3,87
customer_code_1185,3,4,76
customer_code_1185,4,3,70
customer_code_1185,5,2,99
customer_code_1185,6,3,140
customer_code_1185,7,1,86
customer_code_1186,1,1,37
customer_code_1186,2,1,30
customer_code_1186,3,3,36
customer_code_1186,4,3,21
customer_code_1186,5,2,41
customer_code_1186,6,3,38
customer_code_1186,7,1,31
customer_code_1187,1,1,37
customer_code_1187,2,1,28
customer_code_1187,3,3,30
customer_code_1187,4,3,20
customer_code_1187,5,2,36
customer_code_1187,6,4,31
customer_code_1187,7,1,27
customer_code_1188,1,1,46
customer_code_1188,2,3,53
customer_code_1188,3,3,49
customer_code_1188,4,3,44
customer_code_1188,5,2,74
customer_code_1188,6,4,115
customer_code_1188,7,1,50
customer_code_1189,1,1,41
customer_code_1189,2,1,42
customer_code_1189,3,3,62
customer_code_1189,4,3,53
customer_code_1189,5,2,58
customer_code_1189,6,1,57
customer_code_1189,7,1,101
customer_code_119,1,1,33
customer_code_119,2,1,34
customer_code_119,3,3,38
customer_code_119,4,3,26
customer_code_119,5,2,44
customer_code_119,6,2,37
customer_code_119,7,1,21
customer_code_1190,1,1,59
customer_code_1190,2,1,38
customer_code_1190,3,3,30
customer_code_1190,4,4,38
customer_code_1190,5,3,51
customer_code_1190,6,3,59
customer_code_1190,7,1,97
customer_code_1191,1,1,41
customer_code_1191,2,3,42
customer_code_1191,3,3,66
customer_code_1191,4,4,49
customer_code_1191,5,1,65
customer_code_1191,6,4,80
customer_code_1191,7,2,34
customer_code_1192,1,1,37
customer_code_1192,2,1,52
customer_code_1192,3,1,32
customer_code_1192,4,4,57
customer_code_1192,5,2,71
customer_code_1192,6,4,61
customer_code_1192,7,1,68
customer_code_1193,1,1,63
customer_code_1193,2,1,66
customer_code_1193,3,3,46
customer_code_1193,4,4,59
customer_code_1193,5,4,81
customer_code_1193,6,3,125
customer_code_1193,7,1,133
customer_code_1194,1,1,30
customer_code_1194,2,3,25
customer_code_1194,3,3,29
customer_code_1194,4,4,18
customer_code_1194,5,2,34
customer_code_1194,6,4,20
customer_code_1194,7,1,11
customer_code_1195,1,1,97
customer_code_1195,2,3,110
customer_code_1195,3,3,115
customer_code_1195,4,3,148
customer_code_1195,5,2,162
customer_code_1195,6,2,195
customer_code_1195,7,1,125
customer_code_1196,1,1,79
customer_code_1196,2,4,88
customer_code_1196,3,1,86
customer_code_1196,4,3,165
customer_code_1196,5,5,164
customer_code_1196,6,4,201
customer_code_1196,7,1,134
customer_code_1197,1,1,40
customer_code_1197,2,3,32
customer_code_1197,3,3,31
customer_code_1197,4,3,23
customer_code_1197,5,2,44
customer_code_1197,6,4,41
customer_code_1197,7,1,25
customer_code_1198,1,1,37
customer_code_1198,2,1,31
customer_code_1198,3,3,35
customer_code_1198,4,4,31
customer_code_1198,5,2,43
customer_code_1198,6,4,35
customer_code_1198,7,1,32
customer_code_1199,1,1,36
customer_code_1199,2,4,27
customer_code_1199,3,3,37
customer_code_1199,4,3,28
customer_code_1199,5,2,41
customer_code_1199,6,3,37
customer_code_1199,7,1,32
customer_code_12,1,1,37
customer_code_12,2,3,34
customer_code_12,3,3,41
customer_code_12,4,3,24
customer_code_12,5,2,41
customer_code_12,6,2,31
customer_code_12,7,1,34
customer_code_120,1,1,35
customer_code_120,2,1,31
customer_code_120,3,3,33
customer_code_120,4,3,25
customer_code_120,5,2,41
customer_code_120,6,2,35
customer_code_120,7,1,48
customer_code_1200,1,1,47
customer_code_1200,2,1,57
customer_code_1200,3,3,70
customer_code_1200,4,3,55
customer_code_1200,5,2,96
customer_code_1200,6,4,124
customer_code_1200,7,1,143
customer_code_1201,1,1,44
customer_code_1201,2,4,59
customer_code_1201,3,4,78
customer_code_1201,4,3,70
customer_code_1201,5,4,75
customer_code_1201,6,1,84
customer_code_1201,7,1,91
customer_code_1202,1,1,47
customer_code_1202,2,1,59
customer_code_1202,3,3,69
customer_code_1202,4,3,45
customer_code_1202,5,1,73
customer_code_1202,6,4,112
customer_code_1202,7,1,91
customer_code_1203,1,1,72
customer_code_1203,2,1,46
customer_code_1203,3,3,66
customer_code_1203,4,4,67
customer_code_1203,5,2,90
customer_code_1203,6,3,116
customer_code_1203,7,1,56
customer_code_1204,1,1,63
customer_code_1204,2,1,59
customer_code_1204,3,1,82
customer_code_1204,4,4,84
customer_code_1204,5,2,107
customer_code_1204,6,3,139
customer_code_1204,7,1,108
customer_code_1205,1,1,32
customer_code_1205,2,3,33
customer_code_1205,3,3,33
customer_code_1205,4,3,27
customer_code_1205,5,2,42
customer_code_1205,6,3,24
customer_code_1205,7,1,18
customer_code_1206,1,1,37
customer_code_1206,2,1,30
customer_code_1206,3,3,30
customer_code_1206,4,3,26
customer_code_1206,5,2,42
customer_code_1206,6,4,35
customer_code_1206,7,1,18
customer_code_1207,1,1,56
customer_code_1207,2,1,39
customer_code_1207,3,3,39
customer_code_1207,4,3,38
customer_code_1207,5,2,54
customer_code_1207,6,4,95
customer_code_1207,7,1,68
customer_code_1208,1,1,50
customer_code_1208,2,1,44
customer_code_1208,3,3,35
customer_code_1208,4,4,47
customer_code_1208,5,2,63
customer_code_1208,6,4,111
customer_code_1208,7,1,63
customer_code_1209,1,1,39
customer_code_1209,2,4,39
customer_code_1209,3,3,51
customer_code_1209,4,3,34
customer_code_1209,5,1,65
customer_code_1209,6,4,111
customer_code_1209,7,1,68
customer_code_121,1,1,37
customer_code_121,2,3,31
customer_code_121,3,3,36
customer_code_121,4,3,23
customer_code_121,5,2,47
customer_code_121,6,4,42
customer_code_121,7,1,46
customer_code_1210,1,1,42
customer_code_1210,2,2,42
customer_code_1210,3,3,41
customer_code_1210,4,3,50
customer_code_1210,5,2,61
customer_code_1210,6,3,85
customer_code_1210,7,1,100
customer_code_1211,1,1,40
customer_code_1211,2,1,49
customer_code_1211,3,3,48
customer_code_1211,4,3,47
customer_code_1211,5,2,74
customer_code_1211,6,4,128
customer_code_1211,7,1,70
customer_code_1212,1,1,61
customer_code_1212,2,1,43
customer_code_1212,3,3,42
customer_code_1212,4,3,50
customer_code_1212,5,2,76
customer_code_1212,6,4,88
customer_code_1212,7,1,86
customer_code_1213,1,1,69
customer_code_1213,2,3,65
customer_code_1213,3,1,58
customer_code_1213,4,4,67
customer_code_1213,5,4,79
customer_code_1213,6,1,122
customer_code_1213,7,1,142
customer_code_1214,1,1,61
customer_code_1214,2,2,61
customer_code_1214,3,2,67
customer_code_1214,4,4,79
customer_code_1214,5,2,76
customer_code_1214,6,2,95
customer_code_1214,7,1,134
customer_code_1215,1,1,30
customer_code_1215,2,1,20
customer_code_1215,3,3,28
customer_code_1215,4,3,16
customer_code_1215,5,2,36
customer_code_1215,6,4,17
customer_code_1215,7,1,15
customer_code_1216,1,1,34
customer_code_1216,2,1,40
customer_code_1216,3,3,46
customer_code_1216,4,4,35
customer_code_1216,5,2,57
customer_code_1216,6,3,87
customer_code_1216,7,1,60
customer_code_1217,1,1,37
customer_code_1217,2,1,27
customer_code_1217,3,3,35
customer_code_1217,4,3,29
customer_code_1217,5,2,41
customer_code_1217,6,3,39
customer_code_1217,7,1,35
customer_code_1218,1,1,38
customer_code_1218,2,1,30
customer_code_1218,3,3,35
customer_code_1218,4,2,25
customer_code_1218,5,2,49
customer_code_1218,6,4,38
customer_code_1218,7,1,17
customer_code_1219,1,1,51
customer_code_1219,2,1,57
customer_code_1219,3,1,48
customer_code_1219,4,3,71
customer_code_1219,5,1,81
customer_code_1219,6,2,108
customer_code_1219,7,1,69
customer_code_122,1,1,38
customer_code_122,2,1,31
customer_code_122,3,3,33
customer_code_122,4,4,26
customer_code_122,5,2,41
customer_code_122,6,4,52
customer_code_122,7,1,23
customer_code_1220,1,1,67
